pedido_id,cliente_id,data_pedido,valor_total,status_x,n_itens,transportadora_id,data_envio,data_entrega_prevista,data_entrega_real,atraso_dias,avaliacao_cliente,status_y,regiao_id,cidade,nome_x,tempo_medio_entrega_dias,taxa_atraso,nome_y,distancia_media_km,taxa_congestionamento,tempo_processamento,tempo_entrega_estimado,mes_pedido,dia_semana_pedido,fim_de_semana,atrasada,eficiencia_entrega,valor_total_scaled,tempo_processamento_scaled,tempo_entrega_estimado_scaled,distancia_media_km_scaled,taxa_congestionamento_scaled,metodo_pagamento_Cartão de Crédito,metodo_pagamento_Pix,metodo_pagamento_Transferência,estado_AL,estado_AM,estado_AP,estado_BA,estado_CE,estado_DF,estado_ES,estado_GO,estado_MA,estado_MG,estado_MS,estado_MT,estado_PA,estado_PB,estado_PE,estado_PI,estado_PR,estado_RJ,estado_RN,estado_RO,estado_RR,estado_RS,estado_SC,estado_SE,estado_SP,estado_TO
954,283,2023-06-10,155.85,Entregue,1,5,2023-06-11,2023-06-20,2023-06-20,0,4,Entregue,4,Moraes Alegre,Transportadora_E,5,0.13,Região_D,1204,1.87,1,9,6,5,1,0,1.0,-1.6660557149262316,-1.245847529192911,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
955,254,2023-03-07,737.69,Entregue,2,1,2023-03-10,2023-03-21,2023-03-27,6,1,Entregue,2,da Conceição de Goiás,Transportadora_A,9,0.26,Região_B,1392,1.27,3,11,3,1,0,1,0.6470588235294118,-1.323867466978772,1.201790052718506,0.07126833322403657,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
956,260,2023-08-14,3052.67,Entregue,5,5,2023-08-17,2023-08-26,2023-08-26,0,3,Entregue,1,Carvalho,Transportadora_E,5,0.13,Região_A,454,1.9,3,9,8,0,0,0,1.0,0.03760467352963177,1.201790052718506,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
957,277,2023-01-23,5509.92,Entregue,5,2,2023-01-25,2023-01-30,2023-01-30,0,3,Entregue,4,Gomes,Transportadora_B,3,0.16,Região_D,1204,1.87,2,5,1,0,0,0,1.0,1.4827477923748378,-0.0220287382372025,-1.277659109502207,0.0490074320982676,0.5096132333828737,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
958,167,2023-10-20,3981.88,Entregue,3,3,2023-10-22,2023-11-04,2023-11-09,5,2,Entregue,3,Pimenta do Norte,Transportadora_C,8,0.2,Região_C,1336,1.7,2,13,10,4,0,1,0.7222222222222222,0.5840860805749687,-0.0220287382372025,0.5209108141327844,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
959,209,2023-11-30,3846.89,Entregue,3,6,2023-12-01,2023-12-13,2023-12-15,2,3,Entregue,2,Pimenta da Serra,Transportadora_F,10,0.21,Região_B,1392,1.27,1,12,11,3,0,1,0.8571428571428571,0.5046965721354876,-1.245847529192911,0.2960895736784105,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
960,55,2023-11-08,2707.41,Entregue,2,6,2023-11-11,2023-11-30,2023-11-30,0,4,Entregue,5,Jesus,Transportadora_F,10,0.21,Região_E,1444,1.96,3,19,11,2,0,0,1.0,-0.1654475650348188,1.201790052718506,1.869838256859028,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
961,77,2023-07-15,1569.62,Entregue,1,7,2023-07-16,2023-07-24,2023-07-24,0,3,Entregue,3,Novaes de Moraes,Transportadora_G,5,0.28,Região_C,1336,1.7,1,8,7,5,1,0,1.0,-0.8345977895503899,-1.245847529192911,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
962,242,2023-12-04,3486.94,Entregue,5,5,2023-12-07,2023-12-16,2023-12-16,0,4,Entregue,1,Rocha,Transportadora_E,5,0.13,Região_A,454,1.9,3,9,12,0,0,0,1.0,0.2930049389567994,1.201790052718506,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
963,186,2023-04-29,4204.36,Entregue,4,7,2023-05-02,2023-05-11,2023-05-11,0,4,Entregue,1,Casa Grande das Pedras,Transportadora_G,5,0.28,Região_A,454,1.9,3,9,4,5,1,0,1.0,0.7149296826019015,1.201790052718506,-0.3783741476847113,-2.039377458452919,0.6246933764125018,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
964,186,2023-12-01,3320.43,Entregue,4,4,2023-12-02,2023-12-17,2023-12-17,0,4,Entregue,1,Casa Grande das Pedras,Transportadora_D,8,0.27,Região_A,454,1.9,1,15,12,4,0,0,1.0,0.19507807733550908,-1.245847529192911,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
965,134,2023-05-27,3341.11,Entregue,3,7,2023-05-29,2023-06-07,2023-06-07,0,3,Entregue,5,Leão Verde,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,5,5,1,0,1.0,0.2072402747910872,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
966,102,2023-04-03,2535.35,Entregue,4,8,2023-04-05,2023-04-10,2023-04-10,0,3,Entregue,2,Pacheco,Transportadora_H,4,0.11,Região_B,1392,1.27,2,5,4,0,0,0,1.0,-0.26663845933881963,-0.0220287382372025,-1.277659109502207,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
967,221,2023-01-13,1657.16,Entregue,2,7,2023-01-16,2023-01-25,2023-01-25,0,4,Entregue,1,Montenegro,Transportadora_G,5,0.28,Região_A,454,1.9,3,9,1,4,0,0,1.0,-0.7831142902630933,1.201790052718506,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
968,206,2023-12-23,5784.3,Entregue,5,1,2023-12-26,2024-01-06,2024-01-09,3,2,Entregue,2,Dias,Transportadora_A,9,0.26,Região_B,1392,1.27,3,11,12,5,1,1,0.7857142857142857,1.644114510840093,1.201790052718506,0.07126833322403657,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
969,231,2023-08-12,2327.46,Entregue,3,2,2023-08-15,2023-08-20,2023-08-21,1,3,Entregue,5,Albuquerque do Galho,Transportadora_B,3,0.16,Região_E,1444,1.96,3,5,8,5,1,1,0.8333333333333334,-0.3889014781512033,1.201790052718506,-1.277659109502207,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
970,233,2023-07-14,1908.66,Entregue,3,5,2023-07-17,2023-07-25,2023-07-25,0,3,Entregue,3,Brito do Sul,Transportadora_E,5,0.13,Região_C,1336,1.7,3,8,7,4,0,0,1.0,-0.6352036200465628,1.201790052718506,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
971,153,2023-09-10,2171.57,Entregue,3,7,2023-09-13,2023-09-19,2023-09-19,0,4,Entregue,2,Moreira do Norte,Transportadora_G,5,0.28,Região_B,1392,1.27,3,6,9,6,1,0,1.0,-0.4805825691255767,1.201790052718506,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
972,92,2023-03-15,1474.38,Entregue,1,5,2023-03-17,2023-03-26,2023-03-26,0,5,Entregue,4,Araújo do Sul,Transportadora_E,5,0.13,Região_D,1204,1.87,2,9,3,2,0,0,1.0,-0.8906097666136993,-0.0220287382372025,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
973,51,2023-06-27,3735.95,Entregue,3,8,2023-06-29,2023-07-06,2023-07-06,0,3,Entregue,4,da Rosa dos Dourados,Transportadora_H,4,0.11,Região_D,1204,1.87,2,7,6,1,0,0,1.0,0.43945120532108645,-0.0220287382372025,-0.8280166285934591,0.0490074320982676,0.5096132333828737,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
974,133,2023-11-07,642.74,Entregue,1,5,2023-11-10,2023-11-19,2023-11-19,0,3,Entregue,1,Araújo,Transportadora_E,5,0.13,Região_A,454,1.9,3,9,11,1,0,0,1.0,-1.3797088909829849,1.201790052718506,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
975,15,2023-11-03,331.67,Entregue,1,4,2023-11-06,2023-11-21,2023-11-28,7,1,Entregue,1,Teixeira,Transportadora_D,8,0.27,Região_A,454,1.9,3,15,11,4,0,1,0.6818181818181818,-1.5626535119939438,1.201790052718506,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
976,105,2023-05-25,4349.89,Entregue,5,2,2023-05-27,2023-05-30,2023-05-30,0,3,Entregue,2,Lopes Grande,Transportadora_B,3,0.16,Região_B,1392,1.27,2,3,5,3,0,0,1.0,0.8005179125685487,-0.0220287382372025,-1.7273015904109548,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
977,222,2023-09-10,2740.7,Entregue,3,2,2023-09-13,2023-09-16,2023-09-16,0,3,Entregue,2,Campos,Transportadora_B,3,0.16,Região_B,1392,1.27,3,3,9,6,1,0,1.0,-0.14586925007852342,1.201790052718506,-1.7273015904109548,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
978,39,2023-06-17,1199.85,Entregue,2,8,2023-06-19,2023-06-24,2023-06-24,0,5,Entregue,2,Andrade de Araújo,Transportadora_H,4,0.11,Região_B,1392,1.27,2,5,6,5,1,0,1.0,-1.052064702178487,-0.0220287382372025,-1.277659109502207,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
979,162,2023-01-20,5107.36,Entregue,4,1,2023-01-23,2023-02-08,2023-02-08,0,5,Entregue,4,Melo de da Conceição,Transportadora_A,9,0.26,Região_D,1204,1.87,3,16,1,4,0,0,1.0,1.2459966217888874,1.201790052718506,1.1953745354959062,0.0490074320982676,0.5096132333828737,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
980,126,2023-03-12,4976.01,Entregue,5,8,2023-03-13,2023-03-18,2023-03-18,0,5,Entregue,2,Jesus da Praia,Transportadora_H,4,0.11,Região_B,1392,1.27,1,5,3,6,1,0,1.0,1.1687478482980675,-1.245847529192911,-1.277659109502207,0.5724959113297651,-1.791989627209704,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
981,145,2023-03-09,616.22,Entregue,2,4,2023-03-12,2023-03-26,2023-03-27,1,2,Entregue,4,Silveira,Transportadora_D,8,0.27,Região_D,1204,1.87,3,14,3,3,0,1,0.9333333333333333,-1.3953056741803704,1.201790052718506,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
982,92,2023-01-20,4179.9,Entregue,4,6,2023-01-23,2023-02-10,2023-02-10,0,5,Entregue,4,Araújo do Sul,Transportadora_F,10,0.21,Região_D,1204,1.87,3,18,1,4,0,0,1.0,0.700544414238099,1.201790052718506,1.645017016404654,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
983,154,2023-04-29,2465.0,Entregue,3,6,2023-05-02,2023-05-21,2023-05-21,0,4,Entregue,5,Borges,Transportadora_F,10,0.21,Região_E,1444,1.96,3,19,4,5,1,0,1.0,-0.30801227901966616,1.201790052718506,1.869838256859028,0.7172905970746474,0.8548536624717598,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
984,113,2023-02-27,3200.62,Entregue,3,7,2023-02-28,2023-03-09,2023-03-13,4,2,Entregue,4,Albuquerque do Galho,Transportadora_G,5,0.28,Região_D,1204,1.87,1,9,2,0,0,1,0.6923076923076923,0.1246161393687397,-1.245847529192911,-0.3783741476847113,0.0490074320982676,0.5096132333828737,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
985,178,2023-12-23,3210.58,Entregue,4,4,2023-12-26,2024-01-08,2024-01-11,3,3,Entregue,3,Melo,Transportadora_D,8,0.27,Região_C,1336,1.7,3,13,12,5,1,1,0.8125,0.13047375477771248,1.201790052718506,0.5209108141327844,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
986,210,2023-02-01,3906.31,Entregue,5,7,2023-02-03,2023-02-09,2023-02-09,0,3,Entregue,2,Fogaça Paulista,Transportadora_G,5,0.28,Região_B,1392,1.27,2,6,2,2,0,0,1.0,0.5396423058303832,-0.0220287382372025,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
987,249,2023-04-23,5354.92,Entregue,3,4,2023-04-25,2023-05-10,2023-05-10,0,3,Entregue,1,Ramos,Transportadora_D,8,0.27,Região_A,454,1.9,2,15,4,6,1,0,1.0,1.391590122857692,-0.0220287382372025,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
988,57,2023-11-11,4916.52,Entregue,5,6,2023-11-12,2023-11-29,2023-11-29,0,5,Entregue,3,Mendes de Rezende,Transportadora_F,10,0.21,Região_C,1336,1.7,1,17,11,5,1,0,1.0,1.1337609466233902,-1.245847529192911,1.4201957759502801,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
989,26,2023-09-23,1809.51,Entregue,2,3,2023-09-24,2023-10-09,2023-10-09,0,4,Entregue,5,Cardoso,Transportadora_C,8,0.2,Região_E,1444,1.96,1,15,9,5,1,0,1.0,-0.6935151228376921,-1.245847529192911,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
990,149,2023-03-24,3485.37,Entregue,3,4,2023-03-27,2023-04-11,2023-04-11,0,3,Entregue,1,Dias,Transportadora_D,8,0.27,Região_A,454,1.9,3,15,3,4,0,0,1.0,0.29208159998169014,1.201790052718506,0.9705532950415322,-2.039377458452919,0.6246933764125018,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
991,270,2023-02-22,4930.68,Entregue,5,1,2023-02-24,2023-03-13,2023-03-20,7,3,Entregue,5,Nascimento,Transportadora_A,9,0.26,Região_E,1444,1.96,2,17,2,2,0,1,0.7083333333333334,1.142088640819279,-0.0220287382372025,1.4201957759502801,0.7172905970746474,0.8548536624717598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
992,18,2023-05-20,1071.09,Entregue,1,7,2023-05-23,2023-05-29,2023-06-04,6,2,Entregue,2,Martins de Lopes,Transportadora_G,5,0.28,Região_B,1392,1.27,3,6,5,5,1,1,0.5,-1.1277902604173755,1.201790052718506,-1.052837869047833,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
993,40,2023-02-07,4202.99,Entregue,5,7,2023-02-08,2023-02-14,2023-02-19,5,2,Entregue,2,Gomes das Pedras,Transportadora_G,5,0.28,Região_B,1392,1.27,1,6,2,1,0,1,0.5454545454545454,0.7141239664261694,-1.245847529192911,-1.052837869047833,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
994,218,2023-09-20,949.59,Entregue,1,8,2023-09-22,2023-09-27,2023-09-27,0,4,Entregue,2,Machado,Transportadora_H,4,0.11,Região_B,1392,1.27,2,5,9,2,0,0,1.0,-1.1992461110388801,-0.0220287382372025,-1.277659109502207,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
